year,quarter,country_state_level,location,registeredUsers,app_opens
2023,3,state,karnataka,627912,90300540
2023,3,state,karnataka,1035286,117955918
2023,3,state,karnataka,666449,51460417
2023,3,state,karnataka,787757,60535905
2023,3,state,karnataka,256757,56927932
2023,3,state,karnataka,497918,71721597
2023,3,state,karnataka,515508,67875245
2023,3,state,karnataka,1225188,92275079
2023,3,state,karnataka,1932291,184999352
2023,3,state,karnataka,918103,34428376
2023,3,state,karnataka,585835,53330016
2023,3,state,karnataka,1266959,127607098
2023,3,state,karnataka,334813,64097492
2023,3,state,karnataka,16382332,111010006
2023,3,state,karnataka,643678,97937729
2023,3,state,karnataka,869642,67188321
2023,3,state,karnataka,777716,72453215
2023,3,state,karnataka,940972,124730680
2023,3,state,karnataka,504941,74560969
2023,3,state,karnataka,714233,55882623
2023,3,state,karnataka,1093777,28830150
2023,3,state,karnataka,747336,85129518
2023,3,state,karnataka,301691,53893330
2023,3,state,karnataka,1248816,35478063
2023,3,state,karnataka,844387,86591917
2023,3,state,karnataka,1209368,50226620
2023,3,state,karnataka,840215,100104985
2023,3,state,karnataka,644187,30256477
2023,3,state,karnataka,391605,51721249
2023,4,state,karnataka,1890549,128953830
2023,4,state,karnataka,652015,44027205
2023,4,state,karnataka,1074402,78060424
2023,4,state,karnataka,690314,54228556
2023,4,state,karnataka,816622,64601628
2023,4,state,karnataka,266025,22657043
2023,4,state,karnataka,515983,27807022
2023,4,state,karnataka,535575,61682630
2023,4,state,karnataka,1271327,72152002
2023,4,state,karnataka,2003090,128867053
2023,4,state,karnataka,951768,49337022
2023,4,state,karnataka,607938,43459685
2023,4,state,karnataka,1312600,76881699
2023,4,state,karnataka,348157,24317900
2023,4,state,karnataka,16895567,906189487
2023,4,state,karnataka,667029,53659073
2023,4,state,karnataka,901602,60927542
2023,4,state,karnataka,807375,46239169
2023,4,state,karnataka,976055,62878513
2023,4,state,karnataka,524479,44202200
2023,4,state,karnataka,741449,45892915
2023,4,state,karnataka,1132084,69408928
2023,4,state,karnataka,776213,44607337
2023,4,state,karnataka,313122,27313883
2023,4,state,karnataka,1290406,79936519
2023,4,state,karnataka,874054,63162055
2023,4,state,karnataka,1251728,66600887
2023,4,state,karnataka,870403,51430744
2023,4,state,karnataka,667022,39685396
2023,4,state,karnataka,406443,26371219
2024,1,state,karnataka,1962181,71535830
2024,1,state,karnataka,680154,94585924
2024,1,state,karnataka,1119845,123460464
2024,1,state,karnataka,717662,27800103
2024,1,state,karnataka,849693,52202665
2024,1,state,karnataka,276644,198415811
2024,1,state,karnataka,537082,48933568
2024,1,state,karnataka,558788,69350492
2024,1,state,karnataka,1324531,80947919
2024,1,state,karnataka,2084358,111023855
2024,1,state,karnataka,990497,27757276
2024,1,state,karnataka,633449,50852009
2024,1,state,karnataka,1365972,85014280
2024,1,state,karnataka,363612,48535799
2024,1,state,karnataka,17506580,170835471
2024,1,state,karnataka,694505,206754304
2024,1,state,karnataka,939100,42033107
2024,1,state,karnataka,841142,58000704
2024,1,state,karnataka,1016964,106411985
2024,1,state,karnataka,547012,61987161
2024,1,state,karnataka,773268,35951988
2024,1,state,karnataka,1176781,17648106
2024,1,state,karnataka,810095,59451697
2024,1,state,karnataka,326186,46929097
2024,1,state,karnataka,1339128,26651201
2024,1,state,karnataka,909593,62577927
2024,1,state,karnataka,1300731,38953845
2024,1,state,karnataka,905800,97710714
2024,1,state,karnataka,693213,26754043
2024,1,state,karnataka,423575,36948157
2024,2,state,karnataka,2034847,56285205
2024,2,state,karnataka,707217,94797636
2024,2,state,karnataka,1163673,75581014
2024,2,state,karnataka,744735,50134761
2024,2,state,karnataka,881897,41207769
2024,2,state,karnataka,286947,216314286
2024,2,state,karnataka,557437,54433045
2024,2,state,karnataka,581238,32988891
2024,2,state,karnataka,1376117,62896026
2024,2,state,karnataka,2164310,113800201
2024,2,state,karnataka,1028947,36924208
2024,2,state,karnataka,658174,52332951
2024,2,state,karnataka,1417721,86805183
2024,2,state,karnataka,378097,32469610
2024,2,state,karnataka,18127475,187497389
2024,2,state,karnataka,721147,238965072
2024,2,state,karnataka,975741,48699087
2024,2,state,karnataka,874220,55862925
2024,2,state,karnataka,1056257,83272020
2024,2,state,karnataka,568505,82023835
2024,2,state,karnataka,803978,38661648
2024,2,state,karnataka,1220937,78833216
2024,2,state,karnataka,842377,68648203
2024,2,state,karnataka,338917,47894678
2024,2,state,karnataka,1387237,28123106
2024,2,state,karnataka,943617,61349149
2024,2,state,karnataka,1349889,34917667
2024,2,state,karnataka,939730,77832896
2024,2,state,karnataka,719130,17422959
2024,2,state,karnataka,440092,38035782
2024,3,state,karnataka,2094684,72321721
2024,3,state,karnataka,719609,206613058
2024,3,state,karnataka,1192941,207137776
2024,3,state,karnataka,353368,185498850
2024,3,state,karnataka,731609,70617969
2024,3,state,karnataka,857069,39447413
2024,3,state,karnataka,293826,21345142
2024,3,state,karnataka,562103,62421160
2024,3,state,karnataka,608263,42522967
2024,3,state,karnataka,831415,60842413
2024,3,state,karnataka,2164342,186975440
2024,3,state,karnataka,987151,32113597
2024,3,state,karnataka,580937,67872560
2024,3,state,karnataka,637136,49122286
2024,3,state,karnataka,1407640,131488199
2024,3,state,karnataka,396767,102450980
2024,3,state,karnataka,17566351,218932851
2024,3,state,karnataka,884849,39055298
2024,3,state,karnataka,851339,90510008
2024,3,state,karnataka,1095925,103644251
2024,3,state,karnataka,599112,130637962
2024,3,state,karnataka,681032,62871003
2024,3,state,karnataka,768343,64264021
2024,3,state,karnataka,1261422,22008590
2024,3,state,karnataka,816897,109401463
2024,3,state,karnataka,1342395,26197514
2024,3,state,karnataka,948243,79420790
2024,3,state,karnataka,1269822,107363807
2024,3,state,karnataka,941540,66381276
2024,3,state,karnataka,670693,10066737
2024,3,state,karnataka,431568,62178956
2024,4,state,karnataka,2146289,135408249
2024,4,state,karnataka,742696,53952895
2024,4,state,karnataka,1235497,84676828
2024,4,state,karnataka,363836,35545880
2024,4,state,karnataka,752938,60493741
2024,4,state,karnataka,873372,66101496
2024,4,state,karnataka,302227,22391084
2024,4,state,karnataka,578247,40874657
2024,4,state,karnataka,630618,44835481
2024,4,state,karnataka,861267,59887866
2024,4,state,karnataka,2239598,150829429
2024,4,state,karnataka,1014848,77451429
2024,4,state,karnataka,600307,37848173
2024,4,state,karnataka,656787,40529442
2024,4,state,karnataka,1447778,97405105
2024,4,state,karnataka,412126,34453004
2024,4,state,karnataka,18101416,1101755596
2024,4,state,karnataka,914480,70304281
2024,4,state,karnataka,881826,65476021
2024,4,state,karnataka,1133948,66012521
2024,4,state,karnataka,617694,47343941
2024,4,state,karnataka,698184,76016441
2024,4,state,karnataka,794542,63332708
2024,4,state,karnataka,1297209,99002250
2024,4,state,karnataka,843768,59244993
2024,4,state,karnataka,1381747,129649458
2024,4,state,karnataka,971438,74435049
2024,4,state,karnataka,1311584,74218520
2024,4,state,karnataka,974463,55969279
2024,4,state,karnataka,690445,39802803
2024,4,state,karnataka,446478,26350386
2018,1,state,kerala,81846,0
2018,1,state,kerala,20008,0
2018,1,state,kerala,86063,0
2018,1,state,kerala,18890,0
2018,1,state,kerala,16239,0
2018,1,state,kerala,39275,0
2018,1,state,kerala,83422,0
2018,1,state,kerala,41946,0
2018,1,state,kerala,67247,0
2018,1,state,kerala,51507,0
2018,1,state,kerala,54093,0
2018,1,state,kerala,43142,0
2018,1,state,kerala,159188,0
2018,1,state,kerala,21318,0
2018,2,state,kerala,115732,0
2018,2,state,kerala,27937,0
2018,2,state,kerala,110526,0
2018,2,state,kerala,28129,0
2018,2,state,kerala,22817,0
2018,2,state,kerala,54864,0
2018,2,state,kerala,110167,0
2018,2,state,kerala,59777,0
2018,2,state,kerala,91046,0
2018,2,state,kerala,71303,0
2018,2,state,kerala,72388,0
2018,2,state,kerala,60088,0
2018,2,state,kerala,211942,0
2018,2,state,kerala,29871,0
2018,3,state,kerala,147475,0
2018,3,state,kerala,36621,0
2018,3,state,kerala,134338,0
2018,3,state,kerala,36828,0
2018,3,state,kerala,29824,0
2018,3,state,kerala,71052,0
2018,3,state,kerala,136469,0
2018,3,state,kerala,77192,0
2018,3,state,kerala,115170,0
2018,3,state,kerala,91071,0
2018,3,state,kerala,91537,0
2018,3,state,kerala,77331,0
2018,3,state,kerala,263779,0
2018,3,state,kerala,38911,0
2018,4,state,kerala,194677,0
2018,4,state,kerala,48097,0
2018,4,state,kerala,172300,0
2018,4,state,kerala,48717,0
2018,4,state,kerala,39952,0
2018,4,state,kerala,93494,0
2018,4,state,kerala,176204,0
2018,4,state,kerala,102686,0
2018,4,state,kerala,151138,0
2018,4,state,kerala,118587,0
2018,4,state,kerala,117999,0
2018,4,state,kerala,100756,0
2018,4,state,kerala,341257,0
2018,4,state,kerala,51462,0
2019,1,state,kerala,239634,0
2019,1,state,kerala,59697,0
2019,1,state,kerala,206857,0
2019,1,state,kerala,60107,0
2019,1,state,kerala,49356,0
2019,1,state,kerala,114882,0
2019,1,state,kerala,212403,0
2019,1,state,kerala,125697,0
2019,1,state,kerala,184516,0
2019,1,state,kerala,145211,0
2019,1,state,kerala,143289,0
2019,1,state,kerala,121975,0
2019,1,state,kerala,409812,0
2019,1,state,kerala,63188,0
2019,2,state,kerala,288292,1135131
2019,2,state,kerala,73129,217303
2019,2,state,kerala,243384,723654
2019,2,state,kerala,73032,207058
2019,2,state,kerala,60200,203388
2019,2,state,kerala,139046,426583
2019,2,state,kerala,251348,851952
2019,2,state,kerala,152841,468261
2019,2,state,kerala,220648,709813
2019,2,state,kerala,174037,593468
2019,2,state,kerala,172894,521458
2019,2,state,kerala,145387,438323
2019,2,state,kerala,479320,1927424
2019,2,state,kerala,76609,249404
2019,3,state,kerala,340900,4182693
2019,3,state,kerala,86660,767969
2019,3,state,kerala,282514,2453834
2019,3,state,kerala,85982,734361
2019,3,state,kerala,71761,716214
2019,3,state,kerala,166845,1628789
2019,3,state,kerala,294333,3172854
2019,3,state,kerala,183743,1799822
2019,3,state,kerala,259366,2510843
2019,3,state,kerala,202761,2057447
2019,3,state,kerala,204129,1838589
2019,3,state,kerala,169581,1542321
2019,3,state,kerala,553200,7217455
2019,3,state,kerala,89188,848503
2019,4,state,kerala,400110,5279003
2019,4,state,kerala,101775,998295
2019,4,state,kerala,333816,3211891
2019,4,state,kerala,100709,1038075
2019,4,state,kerala,85420,940411
2019,4,state,kerala,198940,2160282
2019,4,state,kerala,345534,4018300
2019,4,state,kerala,221687,2422066
2019,4,state,kerala,302503,3090870
2019,4,state,kerala,237650,2541409
2019,4,state,kerala,240296,2379718
2019,4,state,kerala,197540,2010069
2019,4,state,kerala,633101,8838605
2019,4,state,kerala,104857,1117039
2020,1,state,kerala,466301,6148324
2020,1,state,kerala,121264,1204490
2020,1,state,kerala,387405,3701945
2020,1,state,kerala,118197,1168749
2020,1,state,kerala,101733,1172735
2020,1,state,kerala,235048,2565160
2020,1,state,kerala,404139,4887122
2020,1,state,kerala,265751,2917884
2020,1,state,kerala,349437,3445588
2020,1,state,kerala,277861,2987636
2020,1,state,kerala,282719,2862750
2020,1,state,kerala,229263,2292523
2020,1,state,kerala,716945,9757027
2020,1,state,kerala,122253,1284465
2020,2,state,kerala,536574,5451213
2020,2,state,kerala,147502,1528087
2020,2,state,kerala,445757,3974301
2020,2,state,kerala,140329,1272810
2020,2,state,kerala,120305,1327210
2020,2,state,kerala,274531,2704982
2020,2,state,kerala,469436,4839388
2020,2,state,kerala,318727,3265373
2020,2,state,kerala,403662,3488414
2020,2,state,kerala,324519,3251760
2020,2,state,kerala,338685,3495639
2020,2,state,kerala,265591,2380765
2020,2,state,kerala,798771,7499783
2020,2,state,kerala,144455,1353228
2020,3,state,kerala,624681,7345447
2020,3,state,kerala,180232,2179862
2020,3,state,kerala,533108,5623411
2020,3,state,kerala,167320,1736047
2020,3,state,kerala,142714,1846742
2020,3,state,kerala,330393,3840522
2020,3,state,kerala,554275,6888523
2020,3,state,kerala,385866,4660522
2020,3,state,kerala,479671,4994319
2020,3,state,kerala,384712,4352750
2020,3,state,kerala,400107,4640937
2020,3,state,kerala,311954,3190433
2020,3,state,kerala,917356,11265204
2020,3,state,kerala,169911,1744303
2020,4,state,kerala,708948,10482263
2020,4,state,kerala,209440,2848250
2020,4,state,kerala,619218,8047145
2020,4,state,kerala,192013,2377621
2020,4,state,kerala,164709,2757030
2020,4,state,kerala,377772,5193038
2020,4,state,kerala,635320,9740863
2020,4,state,kerala,442546,6115482
2020,4,state,kerala,548425,6831111
2020,4,state,kerala,439597,5835404
2020,4,state,kerala,457911,6250499
2020,4,state,kerala,357079,4475611
2020,4,state,kerala,1039584,17903269
2020,4,state,kerala,194607,2557687
2021,1,state,kerala,767813,12466068
2021,1,state,kerala,228237,3185008
2021,1,state,kerala,676242,10051526
2021,1,state,kerala,208354,2657364
2021,1,state,kerala,179709,3269417
2021,1,state,kerala,410141,5933047
2021,1,state,kerala,691148,11973015
2021,1,state,kerala,480459,6908382
2021,1,state,kerala,594589,7910699
2021,1,state,kerala,477868,6855314
2021,1,state,kerala,496955,7186972
2021,1,state,kerala,387696,5271780
2021,1,state,kerala,1126122,22261257
2021,1,state,kerala,211610,2988884
2021,2,state,kerala,820485,8526776
2021,2,state,kerala,243917,3444687
2021,2,state,kerala,722597,8227295
2021,2,state,kerala,222891,2852610
2021,2,state,kerala,192607,3553608
2021,2,state,kerala,438924,4396583
2021,2,state,kerala,737623,9003105
2021,2,state,kerala,513820,5757980
2021,2,state,kerala,635598,6202633
2021,2,state,kerala,511298,6562902
2021,2,state,kerala,530657,6759103
2021,2,state,kerala,415007,4409816
2021,2,state,kerala,1203623,13632731
2021,2,state,kerala,227036,4484586
2021,3,state,kerala,878444,11037318
2021,3,state,kerala,261347,4398139
2021,3,state,kerala,773963,11600738
2021,3,state,kerala,239479,3473793
2021,3,state,kerala,206950,4890558
2021,3,state,kerala,471228,5643125
2021,3,state,kerala,789078,11968490
2021,3,state,kerala,551267,7524489
2021,3,state,kerala,681187,8015973
2021,3,state,kerala,548776,8458671
2021,3,state,kerala,568613,8784346
2021,3,state,kerala,445540,5814480
2021,3,state,kerala,1289089,18436828
2021,3,state,kerala,244464,6235769
2021,4,state,kerala,935705,21270773
2021,4,state,kerala,278581,7248336
2021,4,state,kerala,824018,23720176
2021,4,state,kerala,255731,5391118
2021,4,state,kerala,220807,7982879
2021,4,state,kerala,503589,11363976
2021,4,state,kerala,839678,24235913
2021,4,state,kerala,588254,13796316
2021,4,state,kerala,725878,14357402
2021,4,state,kerala,585306,15190646
2021,4,state,kerala,605576,15222905
2021,4,state,kerala,475496,10593013
2021,4,state,kerala,1374081,36976737
2021,4,state,kerala,261110,6192667
2022,1,state,kerala,989791,5574116
2022,1,state,kerala,294943,5220451
2022,1,state,kerala,871127,9688261
2022,1,state,kerala,271165,4036616
2022,1,state,kerala,234308,6349929
2022,1,state,kerala,534116,2971951
2022,1,state,kerala,887215,8824744
2022,1,state,kerala,623472,4995465
2022,1,state,kerala,768604,5764628
2022,1,state,kerala,620428,9057055
2022,1,state,kerala,640842,8394165
2022,1,state,kerala,504349,4454903
2022,1,state,kerala,1454447,8812130
2022,1,state,kerala,277492,9903479
2022,2,state,kerala,1041643,5205518
2022,2,state,kerala,309835,6295837
2022,2,state,kerala,915204,9789246
2022,2,state,kerala,285622,3462591
2022,2,state,kerala,246673,7011213
2022,2,state,kerala,563253,3130200
2022,2,state,kerala,932060,9263814
2022,2,state,kerala,657033,5093583
2022,2,state,kerala,808727,5650708
2022,2,state,kerala,653051,9694658
2022,2,state,kerala,673887,9375321
2022,2,state,kerala,531625,5282278
2022,2,state,kerala,1531113,8132654
2022,2,state,kerala,292807,11488771
2022,3,state,kerala,1095580,5022977
2022,3,state,kerala,325218,6664472
2022,3,state,kerala,961854,10102534
2022,3,state,kerala,301025,3433193
2022,3,state,kerala,259233,7609643
2022,3,state,kerala,593932,2997077
2022,3,state,kerala,978992,9370370
2022,3,state,kerala,692226,5343177
2022,3,state,kerala,851462,5943980
2022,3,state,kerala,687131,11390747
2022,3,state,kerala,708205,10396280
2022,3,state,kerala,560099,4928594
2022,3,state,kerala,1611052,8148392
2022,3,state,kerala,307968,13214397
2022,4,state,kerala,1146770,33100692
2022,4,state,kerala,338388,12808213
2022,4,state,kerala,1003617,37725553
2022,4,state,kerala,314210,9572683
2022,4,state,kerala,270179,15089566
2022,4,state,kerala,622234,18999526
2022,4,state,kerala,1022289,38157103
2022,4,state,kerala,724767,23525755
2022,4,state,kerala,889949,22786290
2022,4,state,kerala,717320,27381415
2022,4,state,kerala,738843,25180742
2022,4,state,kerala,585546,17988479
2022,4,state,kerala,1687311,53387728
2022,4,state,kerala,320679,11278104
2023,1,state,kerala,1196164,5790866
2023,1,state,kerala,352199,7272460
2023,1,state,kerala,1043945,11327999
2023,1,state,kerala,327848,4496002
2023,1,state,kerala,281511,7462010
2023,1,state,kerala,649660,3956500
2023,1,state,kerala,1063764,10336755
2023,1,state,kerala,756282,5731050
2023,1,state,kerala,927648,5348184
2023,1,state,kerala,747944,11955428
2023,1,state,kerala,769407,11743750
2023,1,state,kerala,611048,5890990
2023,1,state,kerala,1760620,8892815
2023,1,state,kerala,334683,16191071
2023,2,state,kerala,1241042,6354892
2023,2,state,kerala,365799,7727594
2023,2,state,kerala,1082848,11475040
2023,2,state,kerala,340929,4397954
2023,2,state,kerala,292600,7246631
2023,2,state,kerala,675625,3829674
2023,2,state,kerala,1102669,8793853
2023,2,state,kerala,786161,6933075
2023,2,state,kerala,963142,5302267
2023,2,state,kerala,777224,13375973
2023,2,state,kerala,798378,10810493
2023,2,state,kerala,635322,6941205
2023,2,state,kerala,1826879,9272340
2023,2,state,kerala,348723,18849803
2023,3,state,kerala,1288756,5237375
2023,3,state,kerala,379477,9114678
2023,3,state,kerala,1122286,15747619
2023,3,state,kerala,354481,3660388
2023,3,state,kerala,304106,8337163
2023,3,state,kerala,702662,2846975
2023,3,state,kerala,1142968,10149133
2023,3,state,kerala,817493,7838703
2023,3,state,kerala,1000321,6608692
2023,3,state,kerala,807530,18972836
2023,3,state,kerala,828310,14423435
2023,3,state,kerala,660585,8034023
2023,3,state,kerala,1897604,9073384
2023,3,state,kerala,362564,25000023
2023,4,state,kerala,1334950,77115870
2023,4,state,kerala,392611,23578195
2023,4,state,kerala,1160238,84540605
2023,4,state,kerala,367730,22005049
2023,4,state,kerala,314903,23024547
2023,4,state,kerala,728812,41346378
2023,4,state,kerala,1181172,75460182
2023,4,state,kerala,847768,49131409
2023,4,state,kerala,1036542,58890256
2023,4,state,kerala,836952,60640107
2023,4,state,kerala,857051,48779264
2023,4,state,kerala,685268,44070801
2023,4,state,kerala,1964544,113587855
2023,4,state,kerala,376433,25133135
2024,1,state,kerala,1385762,6755579
2024,1,state,kerala,407396,11250687
2024,1,state,kerala,1204103,18102064
2024,1,state,kerala,382391,4572880
2024,1,state,kerala,327109,9811178
2024,1,state,kerala,758068,4506011
2024,1,state,kerala,1225291,12613078
2024,1,state,kerala,881620,5217490
2024,1,state,kerala,1077037,9057237
2024,1,state,kerala,869821,22185884
2024,1,state,kerala,889736,15411293
2024,1,state,kerala,712753,11345296
2024,1,state,kerala,2040327,15438933
2024,1,state,kerala,391882,27009356
2024,2,state,kerala,1436717,9493675
2024,2,state,kerala,422342,10368704
2024,2,state,kerala,1245343,19061073
2024,2,state,kerala,396481,2910412
2024,2,state,kerala,339213,10560034
2024,2,state,kerala,786309,3355242
2024,2,state,kerala,1267997,10504048
2024,2,state,kerala,913913,5362390
2024,2,state,kerala,1115980,8475321
2024,2,state,kerala,902163,17962617
2024,2,state,kerala,921059,15590302
2024,2,state,kerala,739199,10974605
2024,2,state,kerala,2114463,14181754
2024,2,state,kerala,407231,25917435
2024,3,state,kerala,1401819,4431405
2024,3,state,kerala,1444707,13408596
2024,3,state,kerala,394853,5979315
2024,3,state,kerala,346498,7305813
2024,3,state,kerala,758331,2573557
2024,3,state,kerala,1335361,14985803
2024,3,state,kerala,924587,7626366
2024,3,state,kerala,457485,9618213
2024,3,state,kerala,1082800,5869911
2024,3,state,kerala,911039,13030544
2024,3,state,kerala,941166,10682909
2024,3,state,kerala,729324,5860837
2024,3,state,kerala,2119728,10845000
2024,3,state,kerala,423915,15486919
2024,4,state,kerala,1445205,94112414
2024,4,state,kerala,1493179,103353163
2024,4,state,kerala,407913,26805422
2024,4,state,kerala,357580,30748072
2024,4,state,kerala,781471,45101484
2024,4,state,kerala,1375990,83010869
2024,4,state,kerala,953446,53841574
2024,4,state,kerala,472310,28470646
2024,4,state,kerala,1116356,68030726
2024,4,state,kerala,939984,64455525
2024,4,state,kerala,970977,60645522
2024,4,state,kerala,752578,47723830
2024,4,state,kerala,2185070,135921270
2024,4,state,kerala,437328,31517249
2018,1,state,ladakh,1529,0
2018,1,state,ladakh,7255,0
2018,2,state,ladakh,2185,0
2018,2,state,ladakh,10733,0
2018,3,state,ladakh,3132,0
2018,3,state,ladakh,14617,0
2018,4,state,ladakh,4436,0
2018,4,state,ladakh,19447,0
2019,1,state,ladakh,5758,0
2019,1,state,ladakh,23891,0
2019,2,state,ladakh,7126,37803
2019,2,state,ladakh,28390,119514
2019,3,state,ladakh,7718,75759
2019,3,state,ladakh,31455,427367
2019,4,state,ladakh,8338,29350
2019,4,state,ladakh,34770,441090
2020,1,state,ladakh,9711,120845
2020,1,state,ladakh,38079,469639
2020,2,state,ladakh,11252,169411
2020,2,state,ladakh,41782,526262
2020,3,state,ladakh,12814,229879
2020,3,state,ladakh,45587,785801
2020,4,state,ladakh,14601,273960
2020,4,state,ladakh,50252,958797
2021,1,state,ladakh,15824,237045
2021,1,state,ladakh,54095,947159
2021,2,state,ladakh,17077,1494139
2021,2,state,ladakh,57971,2897493
2021,3,state,ladakh,18577,2373080
2021,3,state,ladakh,62633,4726470
2021,4,state,ladakh,20008,573827
2021,4,state,ladakh,67049,2091376
2022,1,state,ladakh,21319,2837111
2022,1,state,ladakh,71173,6064969
2022,2,state,ladakh,22475,5003733
2022,2,state,ladakh,75042,9764396
2022,3,state,ladakh,23530,7104562
2022,3,state,ladakh,78769,12630219
2022,4,state,ladakh,24326,909994
2022,4,state,ladakh,82011,2922345
2023,1,state,ladakh,25409,4076993
2023,1,state,ladakh,85582,10445502
2023,2,state,ladakh,26588,8423789
2023,2,state,ladakh,89148,17861731
2023,3,state,ladakh,27747,14562879
2023,3,state,ladakh,92688,28073151
2023,4,state,ladakh,28762,2052328
2023,4,state,ladakh,96066,5055795
2024,1,state,ladakh,30130,6486511
2024,1,state,ladakh,99940,10016564
2024,2,state,ladakh,31183,12852607
2024,2,state,ladakh,103519,28503033
2024,3,state,ladakh,51453,22958342
2024,3,state,ladakh,142693,45617591
2024,4,state,ladakh,52268,3479185
2024,4,state,ladakh,141456,6402395
2018,1,state,lakshadweep,501,0
2018,2,state,lakshadweep,686,0
2018,3,state,lakshadweep,918,0
2018,4,state,lakshadweep,1156,0
2019,1,state,lakshadweep,1416,0
2019,2,state,lakshadweep,1747,4580
2019,3,state,lakshadweep,2117,15038
2019,4,state,lakshadweep,2427,17760
2020,1,state,lakshadweep,2772,21982
2020,2,state,lakshadweep,3187,29202
2020,3,state,lakshadweep,3644,32128
2020,4,state,lakshadweep,4179,41144
2021,1,state,lakshadweep,4577,47283
2021,2,state,lakshadweep,4896,40301
2021,3,state,lakshadweep,5287,49127
2021,4,state,lakshadweep,5638,67320
2022,1,state,lakshadweep,5990,45410
2022,2,state,lakshadweep,6327,38450
2022,3,state,lakshadweep,6645,18111
2022,4,state,lakshadweep,6961,72377
2023,1,state,lakshadweep,7267,43821
2023,2,state,lakshadweep,7585,90501
2023,3,state,lakshadweep,7912,294406
2023,4,state,lakshadweep,8225,924554
2024,1,state,lakshadweep,8578,645375
2024,2,state,lakshadweep,8895,683424
2024,3,state,lakshadweep,11395,28226
2024,4,state,lakshadweep,11769,1797824
2018,1,state,madhya-pradesh,42153,0
2018,1,state,madhya-pradesh,3746,0
2018,1,state,madhya-pradesh,61158,0
2018,1,state,madhya-pradesh,39336,0
2018,1,state,madhya-pradesh,40995,0
2018,1,state,madhya-pradesh,59252,0
2018,1,state,madhya-pradesh,38027,0
2018,1,state,madhya-pradesh,115953,0
2018,1,state,madhya-pradesh,50658,0
2018,1,state,madhya-pradesh,43378,0
2018,1,state,madhya-pradesh,38064,0
2018,1,state,madhya-pradesh,45254,0
2018,1,state,madhya-pradesh,49045,0
2018,1,state,madhya-pradesh,20030,0
2018,1,state,madhya-pradesh,16322,0
2018,1,state,madhya-pradesh,62902,0
2018,1,state,madhya-pradesh,9808,0
2018,1,state,madhya-pradesh,27995,0
2018,1,state,madhya-pradesh,47344,0
2018,1,state,madhya-pradesh,42041,0
2018,1,state,madhya-pradesh,15811,0
2018,1,state,madhya-pradesh,28098,0
2018,1,state,madhya-pradesh,6114,0
2018,1,state,madhya-pradesh,25449,0
2018,1,state,madhya-pradesh,142453,0
2018,1,state,madhya-pradesh,18656,0
2018,1,state,madhya-pradesh,12058,0
2018,1,state,madhya-pradesh,16495,0
2018,1,state,madhya-pradesh,72857,0
2018,1,state,madhya-pradesh,6771,0
2018,1,state,madhya-pradesh,73336,0
2018,1,state,madhya-pradesh,29995,0
2018,1,state,madhya-pradesh,84441,0
2018,1,state,madhya-pradesh,34085,0
2018,1,state,madhya-pradesh,15917,0
2018,1,state,madhya-pradesh,29095,0
2018,1,state,madhya-pradesh,18120,0
2018,1,state,madhya-pradesh,16077,0
2018,1,state,madhya-pradesh,24961,0
2018,1,state,madhya-pradesh,307312,0
2018,1,state,madhya-pradesh,9632,0
2018,1,state,madhya-pradesh,63440,0
2018,1,state,madhya-pradesh,36829,0
2018,1,state,madhya-pradesh,29308,0
2018,1,state,madhya-pradesh,65005,0
2018,1,state,madhya-pradesh,11572,0
2018,1,state,madhya-pradesh,13593,0
2018,1,state,madhya-pradesh,366977,0
2018,1,state,madhya-pradesh,26509,0
2018,1,state,madhya-pradesh,49298,0
2018,1,state,madhya-pradesh,13874,0
2018,1,state,madhya-pradesh,36004,0
2018,2,state,madhya-pradesh,58065,0
2018,2,state,madhya-pradesh,5452,0
2018,2,state,madhya-pradesh,82040,0
2018,2,state,madhya-pradesh,54095,0
2018,2,state,madhya-pradesh,56609,0
2018,2,state,madhya-pradesh,81811,0
2018,2,state,madhya-pradesh,51214,0
2018,2,state,madhya-pradesh,155624,0
2018,2,state,madhya-pradesh,67994,0
2018,2,state,madhya-pradesh,59517,0
2018,2,state,madhya-pradesh,51925,0
2018,2,state,madhya-pradesh,59664,0
2018,2,state,madhya-pradesh,66003,0
2018,2,state,madhya-pradesh,27757,0
2018,2,state,madhya-pradesh,23685,0
2018,2,state,madhya-pradesh,84342,0
2018,2,state,madhya-pradesh,13621,0
2018,2,state,madhya-pradesh,37523,0
2018,2,state,madhya-pradesh,63216,0
2018,2,state,madhya-pradesh,56151,0
2018,2,state,madhya-pradesh,22443,0
2018,2,state,madhya-pradesh,39536,0
2018,2,state,madhya-pradesh,9224,0
2018,2,state,madhya-pradesh,37234,0
2018,2,state,madhya-pradesh,193605,0
2018,2,state,madhya-pradesh,25374,0
2018,2,state,madhya-pradesh,16753,0
2018,2,state,madhya-pradesh,23253,0
2018,2,state,madhya-pradesh,100623,0
2018,2,state,madhya-pradesh,9413,0
2018,2,state,madhya-pradesh,100661,0
2018,2,state,madhya-pradesh,41285,0
2018,2,state,madhya-pradesh,113216,0
2018,2,state,madhya-pradesh,47639,0
2018,2,state,madhya-pradesh,21942,0
2018,2,state,madhya-pradesh,39979,0
2018,2,state,madhya-pradesh,24635,0
2018,2,state,madhya-pradesh,22302,0
2018,2,state,madhya-pradesh,33463,0
2018,2,state,madhya-pradesh,398498,0
